Age,Gender,Educational Qualification,Location,Tenure,Monthly Salary,Incentive Earnings,Attendance %,Leave Utilization,Distance from Workplace,Number of Transfers,Performance Rating,Training Hours,Promotion History,Manager Effectiveness Score,Employee Engagement Score,Overtime Hours,Previous Attrition Label
54,Female,High School,Dhaka,4,138591,17635.34,93.74,22,19,2,2,42,1,2,2,39,No
22,Male,Bachelors,Barisal,2,92381,9078.66,93.94,18,19,0,2,14,2,2,9,29,Yes
40,Female,Bachelors,Rajshahi,9,48684,3559.94,91.31,19,26,4,1,71,2,2,2,41,No
52,Male,Masters,Rajshahi,5,54858,6471.93,87.68,12,22,3,2,46,2,5,1,41,No
37,Male,Masters,Khulna,3,70330,12735.78,78.75,14,19,2,5,26,1,1,10,33,No
35,Male,Bachelors,Sylhet,4,133214,18061.54,83.24,16,19,2,2,31,2,7,6,9,No
26,Male,Bachelors,Chittagong,6,148980,27077.17,78.42,13,15,4,5,87,3,2,6,21,No
47,Male,Bachelors,Chittagong,10,84204,6684.18,93.12,12,25,4,5,41,1,4,4,49,Yes
49,Male,PhD,Chittagong,1,117203,8795.63,79.01,21,18,2,5,23,3,9,2,3,No
23,Male,PhD,Barisal,7,50293,6856.78,92.55,13,17,4,3,29,0,8,10,2,No
27,Female,Masters,Sylhet,8,81869,9783.29,92.31,17,10,4,3,31,1,10,3,48,Yes
30,Female,Masters,Dhaka,7,115429,17201.91,86.48,18,24,3,2,39,3,2,6,48,Yes
54,Male,Bachelors,Chittagong,7,29629,5013.05,78.38,9,29,0,1,63,1,4,4,27,No
46,Other,Masters,Dhaka,9,30704,4995.42,82.87,13,14,1,2,42,2,4,5,21,Yes
34,Male,Bachelors,Sylhet,13,26776,5123.3,83.0,20,19,2,3,14,1,2,9,11,Yes
30,Female,Bachelors,Barisal,4,82255,9026.54,92.51,23,23,1,4,27,0,2,5,48,No
34,Female,Masters,Sylhet,14,73281,5932.68,77.84,11,18,2,4,72,3,5,10,12,No
52,Male,High School,Khulna,7,141972,18830.73,95.73,16,11,2,2,55,1,4,8,40,No
32,Male,High School,Chittagong,9,138532,9227.82,94.03,6,11,0,3,16,2,8,2,32,No
25,Male,Bachelors,Barisal,5,56236,5248.37,79.66,22,12,2,5,38,3,4,6,46,No
55,Male,Bachelors,Khulna,2,91780,7450.99,92.98,22,8,2,3,66,3,8,6,18,No
59,Female,Masters,Chittagong,5,26333,2883.06,91.71,20,16,0,2,56,3,5,5,40,No
25,Male,High School,Sylhet,4,94205,6281.82,93.7,15,25,4,3,18,0,1,6,16,No
59,Male,High School,Sylhet,8,108120,5922.41,79.72,6,24,1,4,68,2,9,5,46,No
40,Male,High School,Rajshahi,5,75946,11279.43,78.94,18,8,2,5,80,2,8,2,33,Yes
27,Male,High School,Rajshahi,9,138883,19657.13,80.91,8,24,0,2,80,3,1,5,3,Yes
55,Male,High School,Sylhet,9,80333,12552.34,84.15,11,14,2,2,52,1,3,1,38,Yes
39,Male,Bachelors,Sylhet,3,52277,7792.3,94.84,6,23,0,1,68,3,3,3,7,Yes
34,Female,Bachelors,Dhaka,13,75606,5076.5,93.45,18,18,1,5,15,2,5,7,32,Yes
44,Male,Masters,Dhaka,10,26933,2522.59,98.14,11,24,3,2,62,0,7,4,0,Yes
40,Male,PhD,Khulna,6,58514,4062.57,76.47,13,21,4,3,73,0,1,8,4,No
32,Female,Bachelors,Rajshahi,6,147058,25947.78,75.29,12,22,3,3,13,3,1,3,31,No
22,Male,High School,Rajshahi,4,132336,21443.14,92.48,13,4,0,3,10,0,10,7,39,No
45,Female,High School,Sylhet,11,114893,9217.76,81.98,11,17,2,3,79,0,6,2,0,Yes
28,Female,Masters,Sylhet,13,117607,11901.4,83.35,23,13,4,2,40,1,5,8,34,Yes
46,Male,Bachelors,Khulna,10,87958,17151.13,88.67,21,5,1,4,74,0,3,3,21,Yes
42,Male,Masters,Barisal,3,31827,4427.9,77.56,17,3,4,5,78,1,3,6,28,Yes
36,Male,Masters,Barisal,1,55844,9503.16,91.07,15,9,2,3,28,3,4,2,16,No
22,Male,Masters,Barisal,12,139501,12511.66,83.13,22,20,3,2,78,2,10,7,29,No
33,Male,Masters,Rajshahi,7,116200,9471.22,90.82,21,26,0,2,78,2,2,4,34,Yes
28,Male,Bachelors,Dhaka,5,25792,4322.42,95.85,20,18,3,3,58,1,9,6,0,No
36,Male,Bachelors,Barisal,14,64695,9890.63,79.28,14,20,4,1,40,2,4,2,3,Yes
42,Male,PhD,Chittagong,10,108187,16460.29,98.27,8,19,2,2,69,3,10,3,8,Yes
40,Female,Bachelors,Khulna,7,67510,8971.75,88.27,8,19,0,5,80,2,3,3,44,No
50,Female,High School,Barisal,1,64137,8628.78,98.07,15,21,2,5,88,0,10,4,31,No
46,Male,Bachelors,Chittagong,8,138104,22145.62,80.19,12,16,2,1,64,3,7,1,4,Yes
54,Male,Bachelors,Barisal,3,109610,9919.75,90.11,13,1,4,2,86,3,9,6,13,No
53,Female,Masters,Dhaka,7,98410,10127.89,85.1,20,5,3,1,85,2,2,6,25,No
56,Female,Bachelors,Dhaka,12,107212,19378.09,94.36,14,24,2,2,92,2,6,4,22,No
59,Female,Bachelors,Barisal,3,64632,6225.99,90.15,13,15,2,2,86,1,5,8,45,No
47,Male,PhD,Chittagong,14,61790,8152.97,87.36,7,26,2,1,47,0,1,5,21,Yes
32,Female,Masters,Khulna,3,149284,23198.12,97.82,6,12,0,4,42,2,7,10,26,No
56,Male,Bachelors,Chittagong,10,108568,21712.38,84.43,13,25,2,3,15,2,1,4,24,No
29,Male,Bachelors,Khulna,9,55885,6443.19,80.5,17,28,2,3,22,1,10,7,35,Yes
35,Male,Bachelors,Barisal,13,90214,10303.7,90.2,10,1,4,3,86,2,9,10,3,No
31,Male,Bachelors,Khulna,2,101544,17911.17,90.6,8,14,2,1,86,0,4,10,31,No
23,Male,High School,Sylhet,14,69870,11935.58,85.98,18,18,2,2,29,0,8,8,8,No
30,Male,Bachelors,Rajshahi,4,73110,11672.84,87.17,15,18,4,2,46,3,1,2,1,Yes
24,Female,Masters,Rajshahi,6,134414,16060.38,98.99,6,6,0,5,54,3,5,1,41,No
42,Female,Bachelors,Dhaka,14,30171,2974.59,93.32,7,1,3,2,82,0,3,6,49,No
47,Male,Bachelors,Sylhet,3,34589,4887.76,77.77,9,27,4,4,90,1,4,2,38,No
29,Male,High School,Rajshahi,12,43077,7815.61,80.3,11,17,0,3,68,3,4,8,45,No
23,Male,Bachelors,Barisal,10,89874,16407.99,99.39,15,18,3,4,61,0,8,5,24,No
27,Female,Masters,Khulna,14,97246,6444.95,93.16,16,15,2,3,27,0,10,2,46,Yes
49,Male,Bachelors,Khulna,10,140725,16078.19,97.88,15,12,4,1,34,3,10,5,9,No
50,Other,High School,Chittagong,7,110772,13260.33,82.6,23,13,2,4,88,0,3,2,36,No
47,Male,Bachelors,Chittagong,7,63227,12433.1,93.55,17,20,4,2,96,0,1,6,24,Yes
46,Male,PhD,Khulna,5,39937,6058.43,92.85,8,2,3,3,10,0,5,8,39,Yes
33,Female,Bachelors,Barisal,3,34754,3860.72,82.37,18,4,0,5,50,0,2,2,28,No
26,Female,High School,Khulna,2,50688,2732.52,88.77,16,3,4,4,27,3,6,6,36,Yes
55,Male,Bachelors,Chittagong,4,32048,4320.32,90.69,6,19,0,1,10,1,4,6,4,No
58,Male,Masters,Rajshahi,14,47568,3063.92,87.03,12,25,2,5,48,0,9,1,13,No
36,Other,Bachelors,Dhaka,13,122583,21472.56,95.68,23,8,2,1,83,2,7,9,32,Yes
57,Male,Bachelors,Chittagong,4,100019,16290.87,95.82,17,12,3,3,40,1,2,8,26,No
36,Female,Bachelors,Barisal,11,42545,5066.1,96.27,5,12,3,4,80,2,7,4,4,No
44,Male,Bachelors,Rajshahi,8,107949,12347.38,95.09,9,10,1,1,47,2,10,7,43,Yes
27,Female,Masters,Rajshahi,8,119449,22050.39,87.2,15,25,1,5,17,0,8,4,14,No
42,Female,Masters,Rajshahi,13,70217,6549.05,84.54,15,1,3,5,43,3,3,8,2,No
44,Male,Bachelors,Sylhet,5,73122,6387.43,95.78,17,28,2,2,82,2,3,10,0,No
37,Female,Bachelors,Sylhet,13,58746,11213.41,87.26,6,5,0,1,98,2,2,2,23,Yes
36,Male,High School,Rajshahi,6,33709,5777.28,81.16,23,28,3,4,36,2,1,2,11,No
46,Male,Bachelors,Barisal,8,50358,8716.66,87.68,20,28,0,4,50,0,3,3,44,No
57,Female,Bachelors,Khulna,1,139064,11024.86,78.55,9,20,1,2,16,0,10,4,13,Yes
32,Male,High School,Barisal,5,36023,2575.44,92.29,18,11,0,5,41,3,7,6,41,No
36,Female,High School,Sylhet,4,120387,6489.39,83.4,23,9,3,1,82,0,9,5,19,No
25,Male,High School,Chittagong,4,53756,4599.16,81.52,9,14,2,5,90,1,9,10,13,No
42,Male,PhD,Sylhet,11,88175,14648.39,98.91,13,3,3,1,25,3,6,10,13,No
34,Male,Masters,Khulna,2,79281,6818.62,94.42,16,5,4,1,11,0,6,7,44,Yes
43,Male,Masters,Dhaka,10,74289,11839.1,94.68,20,24,4,1,52,0,5,6,34,No
40,Male,High School,Sylhet,1,83097,7294.77,90.59,23,26,4,5,40,2,2,4,18,No
55,Female,PhD,Barisal,14,101681,11113.11,95.98,19,21,2,5,89,0,7,10,19,No
35,Female,High School,Barisal,6,111728,22063.41,93.98,21,9,3,5,56,2,1,9,41,No
25,Female,Bachelors,Rajshahi,7,72259,6266.43,89.97,19,18,4,3,42,0,6,7,43,Yes
48,Male,Masters,Rajshahi,5,43839,4666.91,99.03,7,6,3,5,94,0,4,1,22,No
50,Male,Bachelors,Rajshahi,8,52410,4987.5,79.79,21,21,1,2,26,0,3,8,33,Yes
49,Male,Bachelors,Dhaka,9,130696,8683.93,98.58,17,25,4,3,63,0,1,4,0,No
56,Male,High School,Khulna,11,148459,18332.33,85.04,13,7,4,1,63,0,6,7,3,No
29,Male,High School,Chittagong,11,36447,3892.67,88.21,17,16,2,4,60,3,7,2,39,Yes
37,Male,Bachelors,Barisal,2,142954,22048.23,78.07,20,8,3,3,61,0,1,3,16,Yes
57,Male,Bachelors,Barisal,11,111569,19261.18,88.5,23,23,2,3,16,0,1,1,25,No
51,Female,Masters,Khulna,13,131891,17361.8,90.28,18,29,2,1,63,2,7,2,13,No
39,Male,Bachelors,Dhaka,4,100665,5519.41,99.94,12,10,3,5,20,1,6,5,45,No
23,Male,Bachelors,Rajshahi,11,120894,17268.3,99.38,23,26,1,5,71,1,7,2,31,No
34,Male,High School,Khulna,9,38907,2268.61,99.16,7,5,3,3,39,3,8,6,35,Yes
25,Male,High School,Chittagong,5,46637,6643.6,83.71,22,11,1,5,91,0,8,6,19,No
47,Female,PhD,Rajshahi,3,63196,9653.47,99.78,20,29,2,3,66,1,9,6,15,No
46,Male,High School,Chittagong,6,47369,3773.66,86.39,18,21,1,4,55,2,9,3,18,No
51,Male,Bachelors,Sylhet,3,120017,20751.17,96.3,20,13,1,4,89,2,7,3,44,Yes
32,Male,High School,Chittagong,14,122217,22813.36,80.41,21,27,1,1,79,3,9,10,38,Yes
28,Male,Masters,Rajshahi,5,27589,4744.29,87.65,24,20,4,2,75,2,6,7,23,No
52,Male,Masters,Sylhet,3,48560,4650.42,99.15,15,2,4,2,64,1,9,4,13,No
31,Female,Bachelors,Rajshahi,6,28034,3868.59,98.68,17,14,2,5,67,1,2,6,28,No
34,Female,Bachelors,Barisal,12,25169,4712.2,92.09,15,9,3,2,19,1,2,8,41,No
52,Female,Bachelors,Rajshahi,10,117449,11521.71,94.95,8,10,1,4,13,0,6,3,13,No
28,Male,Bachelors,Sylhet,5,28239,4885.46,79.41,18,10,4,1,83,2,3,9,10,Yes
57,Female,High School,Chittagong,14,28415,1461.14,93.04,9,28,3,4,82,2,2,9,10,Yes
41,Male,Masters,Barisal,9,110488,5584.84,90.45,8,10,1,3,71,0,8,3,46,No
25,Male,High School,Dhaka,3,101944,16714.41,77.29,5,26,3,5,52,1,7,6,39,No
28,Female,Masters,Dhaka,6,28484,4677.56,77.83,18,19,0,5,51,2,8,5,23,No
22,Male,Bachelors,Dhaka,8,78987,13297.19,77.71,11,11,1,2,33,1,6,4,21,No
34,Male,High School,Dhaka,7,43225,8191.31,93.11,14,11,3,3,14,0,9,8,48,No
43,Female,Bachelors,Khulna,6,105459,7138.09,78.54,6,3,1,2,77,1,9,10,20,No
42,Male,Bachelors,Dhaka,14,146566,12428.47,86.69,14,19,1,2,86,3,2,9,5,No
43,Female,Bachelors,Sylhet,2,86104,15977.35,83.92,7,24,0,2,54,0,10,9,13,Yes
49,Male,Bachelors,Dhaka,7,45936,3518.03,88.76,12,22,3,3,68,1,5,5,8,No
30,Female,Bachelors,Rajshahi,8,64612,9842.63,92.66,14,1,2,2,74,0,9,5,34,No
47,Other,Bachelors,Dhaka,1,109946,14245.64,92.12,12,12,4,5,72,2,3,3,43,Yes
30,Female,High School,Chittagong,9,120533,7530.79,87.89,18,29,1,2,84,3,5,9,35,No
36,Male,Bachelors,Sylhet,4,145877,13535.86,86.61,22,15,1,3,99,0,8,1,24,Yes
31,Male,Bachelors,Sylhet,8,127269,16297.54,84.95,13,14,1,3,76,1,2,3,14,No
45,Male,Bachelors,Barisal,10,64952,11551.88,96.55,13,3,1,4,58,2,6,7,44,No
29,Male,Bachelors,Khulna,7,83945,13106.4,83.27,8,20,4,2,86,1,4,7,27,No
45,Male,Bachelors,Rajshahi,14,112399,16104.81,81.48,7,13,2,3,41,1,6,5,49,No
37,Female,Masters,Sylhet,13,30380,3779.42,93.58,18,18,0,2,59,0,3,6,13,No
47,Male,Masters,Chittagong,10,75298,7138.45,83.99,18,16,2,1,96,0,6,4,12,No
48,Other,Bachelors,Dhaka,7,111246,7552.13,96.17,20,6,4,5,67,1,7,8,40,No
58,Male,Bachelors,Sylhet,2,105821,11784.38,83.2,9,10,3,5,61,0,10,4,30,No
25,Male,Bachelors,Chittagong,1,52260,2836.56,92.55,24,28,0,2,32,1,3,10,4,No
45,Male,Masters,Dhaka,4,57879,4726.31,76.13,19,17,0,5,39,0,5,6,18,Yes
40,Female,High School,Khulna,12,41143,4726.2,84.64,13,17,3,5,79,3,8,5,7,No
57,Female,Bachelors,Sylhet,2,74744,8430.43,83.58,11,8,1,1,80,0,2,10,12,No
31,Female,Masters,Sylhet,8,97949,5548.25,95.42,17,4,4,5,39,1,7,6,40,No
46,Female,High School,Chittagong,10,56578,7828.08,99.18,12,15,3,5,46,2,1,3,16,No
39,Male,High School,Barisal,7,105262,13942.23,86.52,16,1,2,3,57,0,7,3,31,Yes
40,Male,Bachelors,Rajshahi,8,82331,5081.11,95.62,8,7,2,5,41,3,1,10,4,No
57,Male,Bachelors,Khulna,11,117551,22508.01,92.49,20,25,3,2,79,3,4,7,8,No
31,Female,Masters,Rajshahi,6,88815,5764.75,99.18,10,10,4,5,44,3,4,1,42,Yes
54,Male,Masters,Sylhet,1,140926,25116.55,95.28,9,7,0,2,85,3,5,1,33,Yes
26,Male,High School,Rajshahi,14,96519,4830.43,76.94,5,1,0,5,77,1,2,1,44,No
56,Female,High School,Dhaka,13,44178,8055.51,92.83,18,17,1,2,41,3,6,6,0,Yes
55,Other,Bachelors,Khulna,13,117526,6223.94,88.39,13,12,4,5,68,2,6,4,39,No
54,Female,Bachelors,Rajshahi,12,100857,16507.45,75.41,22,17,2,2,44,0,8,6,14,No
42,Female,Bachelors,Dhaka,9,85197,8882.1,81.28,10,15,2,5,25,3,10,1,31,Yes
38,Female,High School,Chittagong,6,134365,21596.83,98.04,19,24,1,1,88,0,1,4,33,Yes
43,Male,Bachelors,Rajshahi,12,61366,6766.32,98.15,20,16,2,3,61,1,4,4,34,No
58,Male,Bachelors,Khulna,13,77955,4726.89,94.97,12,23,1,3,75,0,2,2,48,Yes
36,Female,Bachelors,Dhaka,10,124830,20612.68,99.54,23,14,1,3,15,1,8,1,49,Yes
56,Female,Bachelors,Rajshahi,1,131213,7963.04,95.16,9,3,3,3,23,1,4,8,27,Yes
49,Male,Bachelors,Chittagong,1,125273,23591.17,75.26,18,19,0,1,38,0,8,6,16,Yes
28,Female,Bachelors,Rajshahi,8,66911,3857.16,82.2,11,12,4,1,35,3,2,4,45,Yes
53,Male,High School,Dhaka,6,108422,13216.51,75.77,8,19,4,5,27,2,4,2,10,Yes
32,Male,High School,Rajshahi,8,78619,12457.59,77.35,5,18,0,1,13,0,9,5,22,No
31,Female,Bachelors,Khulna,8,69296,7552.36,80.47,8,14,4,3,66,2,5,9,25,No
30,Male,Bachelors,Sylhet,11,47791,3946.82,87.59,18,20,2,4,62,0,6,7,45,No
35,Male,Bachelors,Dhaka,14,33301,5456.82,96.19,20,23,2,5,34,2,10,4,4,No
34,Male,Bachelors,Dhaka,8,125658,21065.84,96.55,11,9,4,2,56,0,9,5,25,No
46,Female,Bachelors,Dhaka,10,128623,24233.12,90.41,14,3,3,3,61,2,9,8,5,No
23,Male,Masters,Dhaka,7,123529,13146.54,98.2,14,26,4,3,43,2,7,5,42,Yes
56,Female,Bachelors,Rajshahi,7,137824,17357.25,87.5,8,23,1,3,25,0,2,6,33,No
28,Female,High School,Khulna,10,60779,6349.54,97.23,16,12,1,1,96,0,7,10,41,No
42,Male,High School,Chittagong,4,61894,5481.47,86.35,10,20,0,2,45,1,9,6,12,No
39,Other,Bachelors,Khulna,9,123917,20155.71,81.93,17,17,2,5,37,2,2,8,24,Yes
24,Male,Bachelors,Dhaka,12,104618,10560.95,97.91,5,5,3,3,74,0,7,5,1,No
32,Other,High School,Barisal,2,74250,8481.01,84.7,12,8,4,2,81,3,7,1,13,Yes
45,Male,Bachelors,Rajshahi,11,95994,10612.24,87.59,20,19,1,4,62,3,3,4,16,Yes
40,Other,High School,Barisal,9,66770,10476.16,83.22,9,26,2,1,51,1,6,3,40,Yes
25,Male,Bachelors,Rajshahi,10,47300,8876.76,91.57,11,4,2,3,88,3,8,2,39,Yes
47,Male,Bachelors,Dhaka,3,143025,21455.67,99.88,7,15,3,2,28,0,10,7,39,No
59,Male,Masters,Rajshahi,14,93235,11256.95,75.64,6,19,3,2,53,2,8,7,38,No
53,Male,High School,Dhaka,13,54485,9092.5,97.5,6,15,3,3,39,0,3,8,24,No
57,Female,Masters,Khulna,2,145605,21279.54,75.1,24,26,3,2,83,3,6,10,26,Yes
58,Male,Masters,Sylhet,13,65285,3857.79,84.11,14,14,1,2,53,3,2,5,47,No
54,Female,Bachelors,Rajshahi,4,91555,5891.52,79.22,24,16,3,5,36,0,2,1,23,No
57,Male,High School,Dhaka,5,142713,7947.34,93.93,13,24,2,1,93,1,8,6,48,Yes
24,Male,Bachelors,Barisal,2,57471,6811.6,76.27,22,10,2,5,98,0,10,6,32,No
30,Female,Masters,Dhaka,13,73671,12809.77,88.84,10,24,4,1,82,1,5,8,26,No
29,Male,Masters,Barisal,1,143216,13886.58,82.37,24,14,2,1,43,3,5,10,44,Yes
54,Female,Bachelors,Rajshahi,10,45270,4872.14,78.34,10,20,2,5,94,2,4,2,30,No
27,Female,Masters,Chittagong,11,113151,21093.79,94.3,14,11,1,3,33,2,10,9,47,No
25,Female,High School,Barisal,5,144870,25429.83,80.44,13,2,2,2,65,0,4,6,37,No
34,Male,High School,Dhaka,9,38698,5795.3,80.59,13,28,0,4,16,1,8,1,14,Yes
23,Female,Masters,Rajshahi,12,139454,12553.73,81.88,7,19,2,5,77,3,3,9,43,No
26,Other,Masters,Dhaka,12,128882,8706.78,89.67,16,3,4,5,60,2,3,8,39,No
48,Female,Bachelors,Chittagong,5,97265,5097.54,91.49,15,4,4,3,17,0,8,10,0,No
53,Male,Masters,Sylhet,12,64729,4275.45,75.44,18,11,3,2,65,0,3,1,10,Yes
42,Female,PhD,Chittagong,11,36171,3396.08,81.05,23,13,1,5,86,3,2,8,14,Yes
29,Female,Masters,Khulna,10,104483,13872.05,85.77,14,18,4,4,67,3,5,7,32,Yes
59,Female,Masters,Rajshahi,9,85684,5106.77,83.3,23,18,0,2,94,0,3,5,47,No
29,Male,Masters,Chittagong,14,80165,5646.35,97.1,9,19,0,5,78,0,6,6,31,No
24,Male,High School,Sylhet,13,74948,5783.15,94.69,13,12,3,5,17,0,7,4,24,No
24,Female,Masters,Dhaka,12,59725,8648.02,90.65,5,1,1,1,75,1,3,9,38,Yes
43,Male,High School,Rajshahi,10,44450,6328.28,83.45,19,24,1,1,33,3,9,9,32,No
27,Female,Masters,Barisal,6,38300,5079.15,92.52,8,6,2,5,51,0,10,10,28,No
23,Male,Bachelors,Chittagong,3,109600,9598.24,96.09,11,3,0,3,63,3,1,1,33,Yes
44,Male,Bachelors,Sylhet,4,29441,3110.97,89.87,10,17,0,1,25,0,7,9,7,No
23,Male,Bachelors,Chittagong,4,136315,8792.79,94.61,19,3,0,5,13,0,4,3,10,No
59,Male,High School,Khulna,1,44332,3722.52,93.73,10,1,0,2,68,0,7,2,12,No
38,Other,Bachelors,Rajshahi,3,45115,8330.75,89.29,11,3,4,4,55,3,9,4,4,No
56,Female,PhD,Dhaka,3,124405,24502.03,82.8,24,4,1,1,22,0,9,4,49,No
55,Female,PhD,Sylhet,13,112404,16540.13,93.64,7,6,2,5,46,0,1,9,18,Yes
44,Male,Bachelors,Chittagong,14,66997,12563.51,80.17,17,7,4,1,63,3,10,4,20,No
51,Female,PhD,Rajshahi,1,111151,16273.76,94.49,6,23,1,2,58,0,4,5,2,Yes
29,Female,Masters,Chittagong,13,38615,2123.03,95.11,7,25,3,3,84,2,7,6,25,No
43,Female,Bachelors,Rajshahi,9,39732,7927.11,95.55,17,8,0,5,67,2,10,4,32,No
57,Male,High School,Khulna,11,50367,3265.94,86.82,13,13,2,2,28,0,6,1,29,Yes
26,Female,Masters,Chittagong,1,135670,20675.6,79.81,23,4,1,4,27,1,9,2,21,No
34,Female,Bachelors,Khulna,9,67738,5955.89,77.49,22,6,3,5,69,3,7,3,4,No
50,Other,Masters,Barisal,1,136296,14828.62,93.58,9,11,0,4,26,0,3,4,18,No
52,Male,Masters,Barisal,2,25981,3816.35,97.16,14,1,3,3,20,3,7,5,8,No
37,Female,Masters,Sylhet,2,87881,10147.89,91.27,18,8,3,5,24,1,10,10,23,No
51,Female,Bachelors,Khulna,14,83609,7322.64,78.6,21,22,4,5,81,1,5,10,38,No
37,Male,Bachelors,Rajshahi,6,112090,11227.71,98.37,7,2,3,2,26,3,2,3,11,No
33,Male,Bachelors,Sylhet,7,115855,11728.26,99.73,11,8,4,1,99,1,10,1,45,No
38,Male,Bachelors,Chittagong,11,106666,20682.39,85.83,13,20,4,5,14,1,3,8,47,No
37,Male,High School,Chittagong,1,109351,18566.92,89.87,9,9,3,3,70,3,6,8,44,Yes
33,Male,Bachelors,Rajshahi,3,33566,3987.05,94.43,8,4,1,5,13,1,6,4,26,No
29,Female,Bachelors,Dhaka,2,116865,9346.06,93.41,7,17,3,5,65,2,7,7,49,No
41,Female,Masters,Dhaka,8,96885,16630.54,99.19,17,7,3,5,97,0,6,4,41,Yes
24,Female,High School,Chittagong,9,143585,10564.61,77.87,13,10,1,5,84,2,9,3,20,No
37,Female,Bachelors,Rajshahi,13,35728,2914.31,89.52,11,5,0,3,57,2,5,7,37,Yes
51,Male,High School,Dhaka,2,130852,13726.64,92.3,12,10,2,2,57,0,5,6,34,No
44,Male,High School,Khulna,2,108911,19827.49,97.25,14,27,0,1,44,2,8,1,31,No
49,Female,High School,Chittagong,10,142616,9950.03,96.85,5,12,3,3,42,0,8,9,35,No
26,Male,Masters,Barisal,9,112350,7677.45,99.45,24,21,0,3,30,0,1,2,32,Yes
41,Male,High School,Khulna,14,61214,7596.43,87.8,5,20,2,4,14,3,3,3,42,No
22,Male,Masters,Rajshahi,4,146463,13395.74,95.77,23,6,0,1,73,0,6,5,16,Yes
51,Male,Bachelors,Barisal,5,82935,11221.87,85.68,6,1,2,2,78,0,6,3,4,No
42,Female,Masters,Khulna,13,112081,13197.03,85.56,16,3,0,2,30,1,1,3,43,Yes
41,Male,Masters,Dhaka,11,70588,8134.83,81.33,17,27,4,4,98,1,2,8,19,No
27,Male,PhD,Dhaka,9,43953,2935.88,95.46,18,28,3,4,83,2,10,4,22,No
43,Male,Masters,Barisal,6,93408,6646.68,99.65,9,7,2,3,92,0,7,10,38,No
39,Female,Masters,Sylhet,10,99904,17299.56,81.41,7,11,3,2,41,0,1,2,3,No
29,Male,Masters,Chittagong,12,59103,10808.9,76.4,21,24,4,2,27,3,10,5,25,No
53,Female,Bachelors,Barisal,9,95949,8175.1,95.39,5,12,0,2,67,0,5,2,29,No
54,Male,High School,Rajshahi,9,119805,8029.22,90.51,18,9,3,3,88,3,1,10,47,No
37,Male,Bachelors,Chittagong,7,74264,4308.24,98.99,10,1,0,2,33,0,6,8,46,No
33,Male,Bachelors,Khulna,14,45156,6378.04,81.31,21,4,0,5,14,1,7,3,45,Yes
59,Male,Bachelors,Rajshahi,12,38423,6044.05,76.78,8,2,3,4,62,1,8,2,28,No
55,Male,Bachelors,Rajshahi,10,63062,6679.62,87.31,10,2,2,4,82,1,3,3,33,Yes
35,Male,Masters,Dhaka,9,67805,10303.06,77.14,5,17,2,4,64,2,3,3,9,No
57,Female,PhD,Khulna,5,26987,4235.44,81.54,13,21,3,4,14,0,1,1,19,Yes
54,Male,Bachelors,Dhaka,5,87979,16742.52,78.15,8,2,2,5,78,1,3,3,23,No
44,Female,Bachelors,Dhaka,12,62597,3738.98,80.6,13,4,1,1,50,3,5,3,33,No
23,Male,PhD,Sylhet,8,108905,8586.48,77.65,13,25,0,2,16,1,6,4,36,Yes
42,Male,Bachelors,Dhaka,10,52868,3186.82,98.85,17,11,3,4,99,0,3,8,12,No
23,Male,Masters,Chittagong,4,101970,18374.9,81.96,21,19,4,2,10,1,4,9,22,No
48,Female,Bachelors,Rajshahi,9,88805,14998.11,86.1,7,24,3,2,61,0,5,1,9,Yes
30,Male,Bachelors,Dhaka,7,144779,19718.37,97.47,10,26,3,5,35,0,5,1,21,Yes
22,Male,Bachelors,Barisal,7,105084,6572.95,91.93,24,13,0,2,72,1,9,6,44,Yes
32,Male,Masters,Chittagong,13,41636,3788.75,90.45,19,22,4,4,21,3,8,1,13,No
24,Male,Bachelors,Khulna,3,82467,7806.16,92.64,18,26,0,2,79,2,1,5,24,No
44,Male,High School,Rajshahi,4,122919,16484.85,95.72,17,21,2,5,93,0,2,1,17,Yes
47,Female,Bachelors,Barisal,7,132732,11774.2,96.94,13,18,3,4,28,2,5,8,19,No
25,Male,Bachelors,Barisal,11,42007,2560.07,91.07,19,27,0,5,89,1,3,5,27,No
39,Male,PhD,Khulna,11,126460,20184.83,97.25,18,29,1,3,13,0,7,6,7,Yes
27,Female,Masters,Barisal,14,120747,11454.31,88.38,8,19,3,1,91,0,6,4,4,No
56,Male,Bachelors,Chittagong,5,101864,12005.3,81.93,15,24,2,2,14,1,2,8,20,No
43,Male,Bachelors,Khulna,12,28389,1963.1,97.0,6,15,0,2,63,2,8,9,19,No
36,Male,Bachelors,Barisal,3,143105,24382.55,88.54,20,28,0,2,79,3,5,9,43,No
43,Female,Masters,Khulna,1,149535,20161.77,97.65,23,12,1,3,66,1,6,1,15,No
58,Male,Masters,Khulna,7,34458,6382.93,76.0,20,25,2,1,87,1,8,7,19,No
33,Male,Bachelors,Dhaka,6,93481,11621.63,84.94,11,11,1,5,61,3,6,4,24,No
59,Male,Masters,Dhaka,10,99888,19099.97,98.7,15,27,3,3,27,3,10,10,6,No
39,Female,Bachelors,Dhaka,7,101022,18565.85,81.24,16,23,4,3,73,3,3,8,24,No
56,Male,PhD,Barisal,14,66400,9061.54,98.54,8,1,0,4,19,3,7,7,35,No
