Age,Gender,Educational Qualification,Location,Tenure,Monthly Salary,Incentive Earnings,Attendance %,Leave Utilization,Distance from Workplace,Number of Transfers,Performance Rating,Training Hours,Promotion History,Manager Effectiveness Score,Employee Engagement Score,Overtime Hours,Previous Attrition Label
29,Male,Bachelors,Barisal,12,41362,5595.31,94.53,7,21,4,3,77,1,2,2,34,No
37,Male,Bachelors,Dhaka,14,120265,8803.75,86.04,18,22,4,1,39,3,4,7,30,No
44,Male,PhD,Barisal,11,27793,1445.37,75.32,14,26,4,1,11,3,9,1,49,Yes
39,Male,High School,Rajshahi,8,83001,10870.61,76.82,20,15,2,4,78,2,8,6,49,Yes
47,Female,Bachelors,Dhaka,8,43469,7470.64,78.94,22,19,0,2,27,2,10,6,44,Yes
47,Male,Bachelors,Dhaka,9,23544,3643.47,97.87,11,7,2,1,59,1,6,7,13,No
39,Male,High School,Sylhet,9,149515,12734.99,79.67,7,7,3,1,28,0,6,6,12,No
33,Male,Masters,Dhaka,8,114832,20828.17,98.6,22,23,0,1,84,0,9,1,20,No
58,Male,Bachelors,Rajshahi,1,28057,5310.57,87.02,7,22,0,1,48,2,7,1,8,No
23,Female,Masters,Dhaka,11,100824,12036.14,97.85,14,25,4,2,41,3,3,10,4,No
34,Male,Bachelors,Sylhet,1,111011,14320.59,96.69,11,3,1,4,82,3,5,4,32,No
35,Female,PhD,Dhaka,5,124108,15107.19,97.29,10,6,3,3,46,0,6,10,24,No
50,Female,High School,Chittagong,10,95139,11099.48,97.24,23,17,3,2,74,3,6,4,10,No
44,Male,Masters,Sylhet,8,58175,3645.77,93.4,18,1,1,5,60,0,10,1,3,No
47,Male,High School,Khulna,11,140109,22608.57,88.84,9,12,0,3,24,3,6,9,48,Yes
53,Female,High School,Rajshahi,9,72849,13415.35,84.42,15,7,2,4,41,0,9,6,13,No
24,Female,Masters,Khulna,12,68553,8630.08,97.94,24,6,2,1,14,2,10,10,6,No
37,Male,Bachelors,Khulna,2,130241,7413.29,76.17,19,10,3,1,83,2,1,3,34,Yes
38,Male,Masters,Khulna,8,99715,5573.8,96.26,18,4,2,3,25,3,6,2,21,No
43,Other,Bachelors,Rajshahi,12,45072,4044.28,98.82,9,16,0,1,95,3,1,7,1,Yes
49,Female,Bachelors,Dhaka,12,131073,24405.74,90.95,13,6,4,1,36,0,2,7,9,Yes
55,Male,Bachelors,Sylhet,6,89048,14274.59,99.5,9,29,0,3,85,1,3,7,19,No
29,Other,Masters,Khulna,12,93514,4821.92,77.51,5,25,1,2,78,0,10,7,23,No
24,Female,Bachelors,Sylhet,1,56865,4956.96,86.7,19,15,2,2,60,3,1,7,47,Yes
53,Male,Bachelors,Barisal,2,59018,7528.99,76.87,9,27,4,4,62,2,4,9,3,No
53,Male,High School,Chittagong,3,22851,3348.18,92.85,9,1,4,1,65,2,6,7,19,No
48,Female,Bachelors,Barisal,14,45913,8620.84,77.86,11,7,3,5,22,2,8,5,9,No
45,Female,High School,Barisal,5,18515,1973.09,84.35,20,1,2,2,61,2,7,3,20,Yes
47,Male,Bachelors,Barisal,9,26072,4614.3,92.22,5,28,1,3,32,3,7,4,40,No
49,Male,Bachelors,Dhaka,9,51607,6044.2,97.05,17,13,4,5,77,1,9,6,20,No
52,Male,Bachelors,Chittagong,5,76891,10236.93,88.13,11,26,1,3,71,1,7,4,37,No
46,Female,Masters,Dhaka,4,117718,20746.71,81.74,20,8,1,4,51,0,7,4,1,No
23,Female,Bachelors,Khulna,6,94466,10709.67,87.82,21,22,1,3,12,2,10,9,12,No
57,Female,High School,Barisal,1,105418,18322.85,82.45,12,4,1,3,82,3,3,8,49,Yes
39,Female,Bachelors,Chittagong,5,79967,15642.69,98.99,17,21,3,4,89,0,9,4,1,No
39,Male,High School,Barisal,6,27551,4470.77,81.78,22,10,4,5,26,2,5,5,0,No
32,Female,Bachelors,Rajshahi,10,48566,2757.56,84.8,19,5,2,4,19,0,6,2,10,No
29,Male,Bachelors,Barisal,13,110721,8598.17,91.72,7,14,0,5,14,0,9,2,39,No
30,Female,Masters,Rajshahi,7,105667,12293.13,84.64,13,17,1,2,16,3,10,10,46,Yes
40,Female,Bachelors,Sylhet,3,59604,3118.63,98.65,20,14,3,4,56,3,8,5,17,No
43,Female,High School,Rajshahi,14,81501,15730.68,79.57,8,24,0,5,68,1,2,7,42,Yes
45,Male,Bachelors,Khulna,14,106640,15737.17,94.33,11,24,3,2,48,3,10,2,11,No
50,Male,High School,Khulna,14,139052,11610.25,80.18,24,7,3,4,75,0,5,4,2,No
43,Male,Bachelors,Khulna,3,95593,10201.7,76.58,9,21,2,2,88,3,5,9,13,No
46,Male,PhD,Rajshahi,8,126671,23051.72,97.27,12,6,2,5,94,1,6,6,8,No
42,Other,High School,Sylhet,9,77899,5134.26,85.97,5,3,4,2,62,2,7,5,33,No
30,Male,Bachelors,Sylhet,5,104456,17787.39,81.29,19,12,1,1,44,2,2,9,38,Yes
46,Male,Masters,Dhaka,11,52640,10327.91,91.11,19,19,1,3,57,1,9,9,16,No
36,Other,Bachelors,Khulna,14,45784,7322.58,98.65,13,20,3,3,81,0,9,9,42,Yes
35,Male,Bachelors,Dhaka,10,85585,8617.41,80.73,16,8,3,4,15,3,4,3,13,No
31,Male,Bachelors,Barisal,5,43904,4685.38,99.97,23,4,1,1,66,3,10,1,25,No
54,Female,Bachelors,Sylhet,14,68805,11467.51,76.28,16,25,3,4,31,0,6,3,10,No
22,Male,Bachelors,Barisal,10,130097,21671.14,79.74,10,8,4,4,80,2,2,3,28,No
44,Male,Bachelors,Dhaka,1,115906,12283.78,78.51,18,18,4,2,43,2,2,8,43,Yes
35,Female,PhD,Barisal,11,138336,27388.52,88.88,22,7,1,4,91,2,1,7,14,No
27,Female,High School,Barisal,1,126021,12569.22,84.64,16,7,3,3,94,0,9,8,19,No
55,Male,Bachelors,Chittagong,8,82080,5316.93,95.27,18,2,3,5,45,0,10,7,23,No
43,Male,Masters,Chittagong,11,48168,8000.09,81.98,7,15,4,2,46,0,5,10,4,No
39,Male,Bachelors,Sylhet,11,127272,9782.69,82.43,8,21,2,3,26,3,9,4,31,No
39,Female,Bachelors,Dhaka,10,114757,19959.57,79.9,10,18,2,3,67,3,3,8,12,No
36,Male,High School,Barisal,11,93761,14632.28,77.91,11,27,4,4,11,3,9,6,15,No
51,Female,Masters,Rajshahi,4,69393,10850.74,80.58,7,23,3,2,29,0,7,6,49,Yes
22,Other,Bachelors,Chittagong,6,125872,19156.12,84.14,24,14,3,4,21,1,8,7,5,No
36,Male,High School,Sylhet,3,43843,5058.04,86.21,20,20,4,5,51,0,3,3,15,No
35,Female,PhD,Barisal,7,93623,10393.12,79.84,18,14,3,4,43,3,2,6,19,No
57,Male,Masters,Chittagong,5,21805,4061.3,81.02,5,3,2,5,91,3,8,5,18,No
51,Female,High School,Chittagong,2,142229,24920.35,83.62,12,9,2,1,14,3,4,6,28,No
37,Male,Bachelors,Rajshahi,9,43704,6271.26,91.0,23,6,2,3,63,3,1,2,6,No
47,Male,PhD,Khulna,1,45649,4755.59,83.15,11,4,3,1,11,2,6,3,13,No
54,Male,Bachelors,Rajshahi,9,103506,15904.38,84.21,10,21,4,5,80,1,10,1,37,No
46,Male,Bachelors,Khulna,3,42991,7048.6,91.89,22,21,3,3,95,1,10,2,14,No
51,Male,Bachelors,Barisal,3,69091,10334.15,83.24,13,24,0,4,72,2,8,4,3,No
34,Male,High School,Chittagong,5,128691,8322.64,96.62,13,27,4,3,64,2,9,7,38,No
25,Male,Masters,Barisal,14,124459,6603.2,75.26,12,29,4,2,85,0,7,10,48,Yes
45,Female,High School,Barisal,10,65726,12668.34,81.13,17,5,1,2,44,3,2,10,24,Yes
31,Male,Bachelors,Barisal,5,87157,11697.84,97.64,11,23,0,2,10,3,10,9,9,No
26,Male,Masters,Barisal,11,137150,12365.19,80.16,7,20,1,2,14,0,3,5,33,No
28,Female,Bachelors,Chittagong,3,64616,6386.24,88.83,23,6,2,5,79,3,2,4,49,Yes
43,Female,Masters,Dhaka,10,100381,8675.44,91.27,23,29,2,5,10,0,1,8,20,Yes
48,Male,High School,Sylhet,10,66740,9966.79,92.57,7,8,3,4,52,2,4,7,48,Yes
32,Female,Bachelors,Sylhet,10,42552,5458.06,78.64,12,1,3,2,30,3,4,5,20,No
27,Male,Bachelors,Khulna,8,69215,9072.13,75.82,5,3,2,3,45,2,1,4,6,No
32,Female,High School,Rajshahi,8,31561,3880.99,89.95,6,19,2,2,26,0,6,5,35,No
54,Male,Bachelors,Khulna,2,84651,14847.28,79.15,17,25,1,1,46,2,6,1,31,No
48,Female,Bachelors,Rajshahi,7,46405,4315.19,96.46,17,8,4,5,19,0,2,2,22,No
35,Female,Bachelors,Khulna,3,74640,10444.35,86.7,21,15,3,4,53,3,7,8,6,No
56,Male,Masters,Sylhet,3,38037,4430.59,75.5,19,26,0,3,58,1,4,4,0,No
51,Male,Bachelors,Barisal,8,125554,9245.37,79.74,7,18,3,3,26,2,5,1,37,No
31,Female,Bachelors,Dhaka,5,61923,6708.47,84.52,18,8,4,4,64,2,4,8,7,No
50,Male,Masters,Barisal,6,124396,17718.05,95.65,8,18,1,1,69,3,4,1,45,Yes
53,Male,Bachelors,Rajshahi,6,87028,12699.43,98.51,14,4,2,5,67,1,8,6,11,No
26,Female,Bachelors,Sylhet,6,69105,4764.35,80.73,15,24,0,1,38,2,3,10,2,No
56,Female,High School,Rajshahi,1,91332,12366.49,93.69,14,23,0,1,16,0,8,5,16,No
45,Female,PhD,Sylhet,2,105583,18019.24,99.02,23,13,4,5,95,2,2,9,10,No
59,Male,Masters,Dhaka,4,51383,8913.06,96.31,8,17,1,5,78,0,8,1,16,No
29,Male,Bachelors,Khulna,1,137985,19964.0,96.65,20,5,4,2,65,3,1,6,39,Yes
34,Male,High School,Dhaka,12,91219,7586.59,92.15,6,24,2,4,32,0,2,7,3,No
24,Male,Bachelors,Sylhet,12,97438,13470.85,83.73,14,12,3,4,80,0,10,3,44,Yes
37,Male,Masters,Chittagong,7,27879,2976.42,94.33,24,9,0,5,39,3,2,2,26,No
37,Female,Bachelors,Rajshahi,11,109586,6565.68,91.06,13,29,3,4,32,1,6,4,8,No
35,Male,Masters,Khulna,10,93783,11834.66,76.88,6,16,4,4,43,2,1,1,22,No
57,Male,Masters,Sylhet,12,82227,5162.54,88.73,23,21,4,4,82,3,1,4,11,No
22,Female,Bachelors,Chittagong,3,143284,21509.86,80.27,22,18,1,3,36,3,4,3,31,No
53,Other,Bachelors,Sylhet,8,25282,3126.37,84.01,24,3,3,4,81,0,5,9,40,No
45,Male,Masters,Chittagong,12,61225,5387.05,98.45,24,12,1,2,32,2,4,3,26,No
38,Male,High School,Sylhet,11,147525,27849.09,95.37,12,4,1,3,65,2,4,7,29,No
57,Other,Bachelors,Khulna,6,109611,9355.73,99.61,14,21,1,5,94,0,8,9,26,No
56,Female,Bachelors,Rajshahi,11,93809,6938.7,82.09,17,29,2,5,38,2,10,1,1,No
38,Female,Bachelors,Sylhet,10,34599,6556.27,94.27,9,29,0,4,35,3,1,5,12,Yes
45,Male,High School,Khulna,1,53272,6689.99,78.89,18,23,0,1,18,3,4,6,40,No
54,Female,Bachelors,Khulna,12,71852,3714.26,98.33,19,8,1,1,73,1,10,9,29,No
48,Male,High School,Barisal,6,140303,25802.56,79.15,19,17,3,2,81,1,8,8,42,Yes
50,Male,Masters,Khulna,14,42541,6129.94,84.56,19,1,2,1,99,2,2,9,9,Yes
43,Male,Bachelors,Sylhet,4,68214,6455.85,81.27,20,12,3,1,73,3,2,7,3,Yes
35,Female,Bachelors,Chittagong,7,18519,3198.49,83.14,5,21,0,2,73,2,5,10,16,Yes
59,Male,High School,Rajshahi,13,77885,4575.02,79.3,24,28,0,4,64,3,2,7,36,Yes
48,Male,Bachelors,Chittagong,12,71172,12922.37,99.61,14,14,2,3,49,0,4,5,0,No
57,Female,Masters,Khulna,4,141709,10885.68,83.51,7,7,0,2,33,2,9,6,44,Yes
33,Male,Bachelors,Chittagong,6,20809,2373.46,98.52,14,15,0,5,80,3,9,10,45,Yes
53,Male,Bachelors,Rajshahi,12,128314,10260.64,86.27,5,3,3,1,35,1,1,3,0,Yes
48,Female,High School,Barisal,10,94073,15076.63,83.69,12,26,3,3,54,0,3,4,2,No
59,Male,Masters,Dhaka,10,129538,6868.47,78.53,15,22,4,2,12,3,7,5,42,Yes
33,Female,Masters,Dhaka,5,25973,3108.74,82.79,14,22,4,1,55,0,1,2,49,Yes
24,Female,Bachelors,Rajshahi,3,65488,3452.53,96.09,23,7,0,3,19,1,4,4,14,No
28,Male,Bachelors,Chittagong,2,141131,9034.57,92.7,8,24,3,5,56,1,1,5,43,Yes
56,Male,High School,Chittagong,4,59958,9064.61,82.96,14,5,2,4,72,1,7,7,23,No
33,Male,High School,Dhaka,4,43090,4371.17,85.25,15,14,0,1,31,3,1,6,39,Yes
36,Male,Bachelors,Rajshahi,10,93648,16660.78,91.35,19,24,1,2,80,0,5,8,48,Yes
22,Male,Bachelors,Sylhet,14,122489,16421.36,75.91,8,29,0,5,52,1,6,7,20,No
27,Female,Bachelors,Chittagong,1,18212,3609.23,98.44,22,19,2,1,18,2,5,8,22,Yes
42,Female,Bachelors,Dhaka,13,89069,12069.01,82.97,23,2,2,1,38,2,10,10,24,No
33,Female,Bachelors,Barisal,12,36947,5074.26,85.35,19,16,3,1,99,1,5,2,26,No
52,Male,High School,Khulna,8,58685,8149.59,94.38,14,13,1,2,31,1,10,8,46,Yes
46,Female,Bachelors,Chittagong,3,136067,22921.64,80.12,9,9,1,5,69,0,2,3,1,No
51,Male,Bachelors,Barisal,13,20816,2804.74,84.86,22,15,0,2,38,1,10,2,24,Yes
23,Female,High School,Barisal,13,140655,19469.94,98.31,11,18,3,1,80,3,8,5,23,No
39,Male,Masters,Dhaka,6,15255,1768.8,87.88,22,20,2,4,56,0,5,9,38,No
46,Female,Masters,Barisal,5,43984,2230.55,98.05,21,21,2,2,60,1,1,5,13,Yes
45,Male,Bachelors,Khulna,13,77098,13131.17,95.76,6,4,4,2,37,1,4,8,8,No
26,Female,Masters,Sylhet,11,88199,6518.34,92.48,7,18,3,5,37,0,4,3,33,No
23,Male,High School,Rajshahi,5,71318,10068.87,94.07,23,15,1,5,27,3,4,3,4,No
54,Male,High School,Dhaka,6,35286,3866.76,93.06,19,8,2,4,58,1,4,1,44,Yes
25,Male,High School,Rajshahi,6,91168,17332.58,76.85,22,13,3,4,63,0,8,1,31,No
24,Male,High School,Rajshahi,1,48325,9235.39,89.86,17,26,1,2,49,1,10,5,5,Yes
36,Male,Bachelors,Barisal,11,27430,4487.44,89.33,11,12,0,4,59,3,6,7,11,No
27,Male,Bachelors,Dhaka,1,149039,15050.82,78.74,6,27,1,5,20,0,10,10,40,No
53,Male,Bachelors,Barisal,1,54864,9325.86,76.88,17,27,1,1,19,0,3,2,31,Yes
28,Female,Bachelors,Dhaka,10,48306,9189.03,81.28,10,26,0,4,61,2,5,9,34,No
57,Male,Masters,Dhaka,11,149000,11939.77,97.67,5,5,0,4,68,2,6,10,28,No
46,Male,Bachelors,Sylhet,7,53256,6981.8,96.4,19,9,0,4,46,3,2,7,4,Yes
55,Female,High School,Chittagong,14,96747,16486.68,89.21,14,12,4,5,32,0,3,9,22,No
25,Male,Bachelors,Dhaka,4,56444,3060.22,91.46,23,20,2,2,83,2,7,2,37,No
53,Female,Bachelors,Barisal,11,23932,1774.18,92.9,18,9,2,4,54,1,6,9,34,No
50,Female,Masters,Khulna,14,119605,12730.86,88.32,18,1,3,1,37,0,6,6,21,No
53,Female,PhD,Dhaka,2,69107,3730.89,76.3,5,11,1,4,63,1,5,6,5,No
25,Male,Bachelors,Barisal,11,35891,6738.22,80.25,18,10,0,2,24,3,2,4,13,Yes
33,Female,Bachelors,Sylhet,6,24227,4493.28,80.81,16,3,4,5,99,1,10,7,21,No
44,Male,Bachelors,Sylhet,4,59854,10718.49,84.48,13,29,0,5,46,3,8,9,29,No
57,Male,Bachelors,Chittagong,3,102224,16984.58,86.25,12,9,1,5,27,1,8,7,1,No
39,Female,PhD,Sylhet,3,136126,25862.41,79.06,24,25,3,5,14,0,6,2,1,No
50,Female,Masters,Sylhet,12,107917,20028.49,86.91,11,12,4,4,33,3,2,4,47,Yes
29,Male,Bachelors,Chittagong,3,26905,1890.88,96.02,19,25,3,2,52,0,1,3,48,Yes
37,Female,Bachelors,Chittagong,3,98650,15305.81,91.58,7,13,4,2,18,2,4,4,24,No
40,Male,Bachelors,Barisal,12,84834,10294.15,89.95,21,9,0,2,23,0,9,1,20,No
52,Male,Masters,Rajshahi,9,103934,17731.28,83.77,13,14,3,3,68,0,2,4,22,Yes
26,Female,High School,Rajshahi,4,44208,6861.56,85.5,17,21,4,1,76,1,5,2,35,No
36,Female,High School,Chittagong,8,112060,21536.0,77.61,18,5,3,1,89,2,2,10,48,Yes
40,Male,Masters,Dhaka,14,62501,10071.46,99.61,7,11,0,1,80,1,7,7,26,No
52,Female,PhD,Khulna,12,30127,5117.81,88.57,23,28,2,2,94,3,2,4,9,Yes
22,Female,Masters,Khulna,14,125667,14087.49,87.62,10,18,4,2,43,1,9,4,45,Yes
43,Male,Masters,Chittagong,4,99330,12016.89,93.14,14,27,0,2,92,0,9,8,48,Yes
44,Female,Bachelors,Rajshahi,7,17980,1856.78,99.55,19,1,3,5,85,1,8,4,9,No
44,Female,Bachelors,Rajshahi,5,55756,9746.85,86.21,14,18,4,2,42,2,10,3,28,No
39,Male,High School,Barisal,13,88121,6425.09,98.17,13,7,1,2,62,2,7,5,29,No
39,Female,High School,Sylhet,14,33593,6469.62,80.17,24,14,0,4,41,1,8,1,19,No
50,Female,Masters,Chittagong,9,148168,7754.22,95.37,6,13,2,3,63,1,3,5,29,No
44,Male,Masters,Barisal,11,17093,3273.62,75.49,17,14,2,1,30,3,2,5,15,Yes
31,Female,Bachelors,Sylhet,11,131090,20534.42,99.86,21,23,3,3,52,1,2,9,35,Yes
42,Male,Masters,Rajshahi,4,46851,4507.65,84.99,11,10,3,2,38,2,7,1,46,Yes
27,Male,Masters,Sylhet,3,98071,13448.16,77.42,15,25,3,3,48,1,3,3,30,No
38,Female,High School,Dhaka,1,62578,12331.73,87.47,24,20,0,2,29,2,4,9,1,No
54,Male,Masters,Sylhet,14,92659,9235.18,93.25,5,8,4,3,76,0,10,10,41,Yes
58,Female,Masters,Barisal,4,114586,20437.12,92.94,17,22,1,5,75,0,3,6,38,No
24,Male,Masters,Dhaka,9,81164,16046.58,94.14,8,3,4,4,72,3,9,4,21,No
24,Male,Masters,Barisal,5,95640,16791.89,92.16,5,11,0,5,34,0,8,3,32,No
55,Male,Bachelors,Rajshahi,9,41036,2532.46,77.88,16,26,4,4,65,1,5,9,20,No
44,Male,Bachelors,Khulna,5,64229,9691.12,84.43,9,4,3,2,55,0,10,10,32,No
24,Male,Bachelors,Sylhet,4,140384,19047.52,89.37,9,15,4,2,81,3,7,7,1,No
44,Male,Bachelors,Barisal,3,21417,1268.85,89.84,18,9,0,2,28,2,5,4,3,Yes
26,Male,Bachelors,Rajshahi,14,140735,7758.6,75.97,19,15,2,2,86,3,2,6,20,Yes
27,Male,Bachelors,Rajshahi,14,17181,2570.77,79.88,16,5,3,4,98,2,10,2,28,No
44,Female,PhD,Khulna,6,113188,17962.99,81.18,21,14,3,2,28,2,1,7,27,Yes
48,Female,Masters,Chittagong,7,72687,5681.19,77.16,5,7,3,2,91,3,8,8,36,No
43,Male,Bachelors,Barisal,5,125622,12185.78,92.46,13,23,4,2,16,3,7,9,4,No
24,Female,Bachelors,Dhaka,9,18131,3481.11,78.15,5,22,4,4,56,3,7,2,35,No
58,Female,High School,Khulna,8,49006,2592.3,84.92,17,20,1,4,77,0,1,10,7,Yes
32,Male,PhD,Chittagong,7,86290,11392.91,89.74,20,26,4,3,55,0,10,6,4,No
54,Female,Bachelors,Chittagong,8,113754,14196.23,75.29,18,29,1,4,40,3,8,6,30,No
50,Male,High School,Barisal,11,120607,12757.25,75.53,21,23,3,3,66,2,1,2,4,Yes
53,Female,Bachelors,Dhaka,14,81746,7087.24,77.03,19,4,3,2,75,1,10,7,37,No
52,Other,Bachelors,Khulna,7,23503,2179.36,85.81,9,11,4,2,95,3,7,9,49,Yes
47,Other,Bachelors,Dhaka,11,117268,10408.42,79.32,7,10,1,2,84,3,8,4,34,No
42,Male,Bachelors,Chittagong,7,83421,12092.59,90.27,9,6,2,2,49,1,2,9,18,Yes
57,Female,Masters,Khulna,5,68057,10180.74,98.94,7,1,1,5,69,2,2,10,32,Yes
45,Male,Masters,Sylhet,14,68557,5595.38,96.41,24,20,0,4,90,3,9,6,27,No
41,Female,Bachelors,Khulna,10,80594,14442.93,82.82,6,3,2,3,48,1,8,2,16,No
54,Female,Bachelors,Khulna,9,58504,6116.69,91.26,13,22,0,5,56,2,6,4,41,Yes
33,Male,Bachelors,Dhaka,6,131965,23646.98,76.45,18,7,0,2,58,2,9,9,6,No
34,Female,Masters,Sylhet,8,44519,4942.84,92.76,5,11,0,2,74,3,2,5,9,Yes
35,Female,Bachelors,Rajshahi,3,96134,18072.45,93.0,21,15,2,4,91,3,9,9,27,No
30,Female,High School,Chittagong,10,21988,1116.95,96.47,7,22,3,1,57,1,8,1,33,Yes
27,Female,Bachelors,Rajshahi,7,109111,15787.55,85.1,19,15,0,3,53,0,3,4,43,Yes
31,Male,Bachelors,Rajshahi,9,62279,11628.28,76.46,21,16,3,3,63,0,5,7,30,No
36,Male,Bachelors,Sylhet,9,134127,16652.66,85.75,22,6,1,4,48,2,5,5,44,Yes
25,Female,Bachelors,Sylhet,4,142048,8380.5,88.57,7,19,3,3,20,2,6,2,2,No
54,Male,Bachelors,Barisal,14,36911,3236.81,97.01,14,4,3,1,94,0,4,3,32,No
51,Male,Bachelors,Chittagong,1,96560,7499.73,96.93,24,9,2,1,86,0,3,8,13,No
38,Male,Bachelors,Rajshahi,10,76916,11215.23,90.48,7,11,4,2,93,1,8,6,16,No
45,Male,Bachelors,Rajshahi,1,66416,12447.69,88.74,21,12,4,4,45,1,8,5,27,No
44,Female,Masters,Dhaka,1,92134,12432.03,78.07,10,20,2,1,83,1,2,9,26,Yes
49,Female,Bachelors,Rajshahi,1,144436,13013.08,96.44,7,25,1,5,26,0,7,6,9,No
45,Male,Bachelors,Barisal,5,24211,3689.4,76.83,22,14,0,4,11,2,3,10,16,No
58,Female,Masters,Rajshahi,7,75929,14729.88,75.32,19,4,2,1,20,3,5,7,22,No
47,Male,Bachelors,Dhaka,10,44532,2491.7,76.46,9,23,0,4,47,1,7,8,5,No
54,Male,Bachelors,Chittagong,2,62193,10555.98,94.44,21,26,2,5,95,2,4,5,13,No
55,Male,High School,Sylhet,10,51246,7172.71,82.69,8,14,4,2,50,1,1,10,12,Yes
23,Male,Bachelors,Chittagong,2,70998,11830.62,77.39,22,7,1,3,34,1,6,9,32,No
48,Female,Bachelors,Dhaka,13,73293,13138.26,76.42,9,14,2,2,87,0,10,4,28,No
28,Male,Bachelors,Chittagong,9,142902,12056.11,79.33,22,14,1,2,42,1,4,3,28,No
49,Female,Masters,Chittagong,2,83778,8761.28,93.41,18,23,2,5,67,3,10,5,13,No
23,Female,PhD,Chittagong,11,70421,8786.03,82.74,16,12,4,1,26,2,1,9,14,Yes
43,Male,Bachelors,Rajshahi,2,109091,17138.71,84.31,7,29,2,4,15,2,7,1,2,No
49,Female,High School,Sylhet,4,88771,9238.06,98.38,19,15,1,4,48,2,6,3,1,No
43,Female,Masters,Chittagong,10,112158,6421.95,80.46,21,6,0,1,11,0,1,5,1,Yes
41,Male,Bachelors,Chittagong,4,44229,4485.9,90.44,12,6,2,1,28,1,6,4,37,No
37,Female,Bachelors,Barisal,12,121941,20096.52,99.96,23,29,3,5,89,1,6,5,19,No
59,Female,High School,Dhaka,1,50746,3506.57,86.38,20,3,1,5,19,1,5,8,0,No
52,Female,Masters,Chittagong,12,109641,17382.67,77.17,9,5,2,3,92,2,2,6,35,Yes
36,Female,High School,Dhaka,5,86798,14084.54,80.44,19,24,3,5,51,0,2,7,4,Yes
38,Male,Masters,Barisal,7,144415,9516.08,78.26,11,4,2,4,10,0,6,5,44,Yes
36,Male,High School,Chittagong,6,88705,17301.41,81.05,5,8,1,5,99,1,3,3,7,No
46,Male,Masters,Khulna,3,145200,9232.98,85.17,14,6,1,3,60,3,10,1,33,No
29,Male,Bachelors,Dhaka,5,42946,3646.42,97.24,24,25,4,4,66,0,7,4,32,No
33,Male,High School,Khulna,1,134960,24654.53,90.82,19,7,4,3,99,3,9,5,28,No
47,Female,High School,Chittagong,5,18469,1162.12,91.9,15,2,1,5,72,3,3,4,17,No
40,Male,Masters,Dhaka,2,64723,4801.99,76.45,10,27,4,3,44,2,3,10,43,Yes
55,Male,Bachelors,Rajshahi,7,133094,7141.59,91.61,21,26,2,3,84,1,10,4,31,No
24,Male,Masters,Barisal,9,74860,5916.08,83.51,12,9,0,4,80,2,6,2,5,No
47,Male,Bachelors,Dhaka,13,101276,6754.01,95.87,22,12,3,1,91,3,3,2,17,No
49,Other,High School,Chittagong,4,149823,25167.27,78.15,12,14,3,2,87,3,5,7,32,No
51,Male,Bachelors,Khulna,1,147873,23011.28,85.3,6,29,4,4,55,1,7,2,12,No
44,Other,Bachelors,Rajshahi,2,92082,14266.8,79.62,6,17,1,1,10,3,8,9,48,Yes
57,Female,Bachelors,Dhaka,14,94553,13617.86,93.74,20,8,3,5,19,3,3,5,42,Yes
28,Male,Bachelors,Barisal,5,91598,13607.89,96.18,18,14,1,1,22,3,2,5,23,Yes
42,Male,Bachelors,Rajshahi,4,40915,4303.39,84.69,8,29,0,1,56,2,4,6,4,Yes
56,Male,Bachelors,Barisal,9,133148,9189.07,92.98,16,29,0,1,71,2,10,3,12,Yes
40,Male,Bachelors,Dhaka,3,24511,2722.19,95.05,12,18,4,1,31,2,5,9,48,Yes
22,Male,Masters,Khulna,13,53490,5664.08,81.82,22,26,1,4,55,3,3,1,9,No
30,Female,Masters,Rajshahi,10,61321,8213.11,96.49,23,10,4,2,69,2,3,3,45,Yes
31,Female,Masters,Rajshahi,10,38355,7349.98,82.81,10,14,1,1,78,2,5,5,3,No
25,Male,Bachelors,Chittagong,6,41292,2951.46,83.21,20,1,3,3,17,2,4,5,1,No
51,Female,High School,Chittagong,5,135602,8821.04,85.09,22,21,0,5,15,3,6,2,29,No
39,Male,High School,Chittagong,6,114500,10126.6,86.42,6,28,2,2,19,2,3,3,38,Yes
43,Female,Masters,Barisal,5,131144,19942.27,95.04,6,2,1,4,16,2,2,8,5,Yes
33,Female,PhD,Dhaka,8,121901,22157.78,93.34,11,19,3,5,99,0,3,3,12,No
46,Female,Masters,Khulna,3,42112,6118.57,77.09,5,23,2,3,27,2,7,9,28,No
42,Female,Masters,Khulna,10,46112,2678.87,90.59,16,17,0,3,77,3,3,10,34,No
32,Male,Masters,Dhaka,5,18042,3248.63,79.69,14,15,4,1,19,0,8,4,36,Yes
35,Male,Bachelors,Rajshahi,10,36767,5796.87,93.08,9,27,4,2,66,3,5,3,11,Yes
31,Female,Bachelors,Chittagong,4,108547,18990.97,82.87,5,19,1,3,10,1,4,2,23,No
57,Female,Masters,Khulna,4,99390,19669.33,98.41,17,12,1,3,16,2,2,10,17,Yes
30,Female,High School,Sylhet,1,98431,11185.47,81.18,5,15,4,3,76,1,1,10,7,Yes
30,Male,Masters,Khulna,4,16721,1764.26,99.72,16,29,3,4,28,2,6,10,30,Yes
38,Male,Bachelors,Chittagong,4,67070,8789.22,94.65,22,6,4,5,11,1,9,2,27,No
22,Female,Masters,Barisal,12,39547,3884.71,92.93,11,11,1,3,50,2,8,4,40,No
